c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	5888	RAD51	5888	RAD51	Q06609	RAD51 recombinase	Cell Cycle; DNA Repair	nucleic acid binding; hydrolase	5888	RAD51	0.00179134957291241	umls:C0346153	0.00179134957291241	5888	0.00179134957291241	umls:C0346153	5888	0.00179134957291241	umls:C0346153	5888	0.00179134957291241	6
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	83990	BRIP1	83990	BRIP1	Q9BX63	BRCA1 interacting protein C-terminal helicase 1	Metabolism	nucleic acid binding	83990	BRIP1	0.00179134957291241	umls:C0346153	0.00179134957291241	83990	0.00179134957291241	umls:C0346153	83990	0.00179134957291241	umls:C0346153	83990	0.00179134957291241	6
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	7515	XRCC1	7515	XRCC1	P18887	X-ray repair complementing defective repair in Chinese hamster cells 1	DNA Repair	null	7515	XRCC1	0.00119423304860827	umls:C0346153	0.00119423304860827	7515	0.00119423304860827	umls:C0346153	7515	0.00119423304860827	umls:C0346153	7515	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	3479	IGF1	3479	IGF1	P05019	insulin-like growth factor 1 (somatomedin C)	Hemostasis; Metabolism of proteins; Signal Transduction	signaling molecule	3479	IGF1	0.00119423304860827	umls:C0346153	0.00119423304860827	3479	0.00119423304860827	umls:C0346153	3479	0.00119423304860827	umls:C0346153	3479	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	1956	EGFR	1956	EGFR	P00533	epidermal growth factor receptor	Developmental Biology; Disease; Immune System; Signal Transduction	null	1956	EGFR	0.00119423304860827	umls:C0346153	0.00119423304860827	1956	0.00119423304860827	umls:C0346153	1956	0.00119423304860827	umls:C0346153	1956	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	5728	PTEN	5728	PTEN	P60484	phosphatase and tensin homolog	Disease; Immune System; Metabolism; Signal Transduction	phosphatase; hydrolase	5728	PTEN	0.00119423304860827	umls:C0346153	0.00119423304860827	5728	0.00119423304860827	umls:C0346153	5728	0.00119423304860827	umls:C0346153	5728	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	64979	MRPL36	64979	MRPL36	Q9P0J6	mitochondrial ribosomal protein L36	null	null	64979	MRPL36	0.00119423304860827	umls:C0346153	0.00119423304860827	64979	0.00119423304860827	umls:C0346153	64979	0.00119423304860827	umls:C0346153	64979	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	595	CCND1	595	CCND1	P24385	cyclin D1	Cell Cycle; Signal Transduction	enzyme modulator	595	CCND1	0.00119423304860827	umls:C0346153	0.00119423304860827	595	0.00119423304860827	umls:C0346153	595	0.00119423304860827	umls:C0346153	595	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	115761	ARL11	115761	ARL11	Q969Q4	ADP-ribosylation factor-like 11	null	enzyme modulator	115761	ARL11	0.00119423304860827	umls:C0346153	0.00119423304860827	115761	0.00119423304860827	umls:C0346153	115761	0.00119423304860827	umls:C0346153	115761	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	60500	BRCA3	60500	BRCA3	null	breast cancer 3	null	null	60500	BRCA3	0.00119423304860827	umls:C0346153	0.00119423304860827	60500	0.00119423304860827	umls:C0346153	60500	0.00119423304860827	umls:C0346153	60500	0.00119423304860827	4
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	3294	HSD17B2	3294	HSD17B2	P37059	hydroxysteroid (17-beta) dehydrogenase 2	null	oxidoreductase	3294	HSD17B2	8.95674786456203E-4	umls:C0346153	8.95674786456203E-4	3294	8.95674786456203E-4	umls:C0346153	3294	8.95674786456203E-4	umls:C0346153	3294	8.95674786456203E-4	3
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	2272	FHIT	2272	FHIT	P49789	fragile histidine triad	null	phosphatase; hydrolase	2272	FHIT	8.95674786456203E-4	umls:C0346153	8.95674786456203E-4	2272	8.95674786456203E-4	umls:C0346153	2272	8.95674786456203E-4	umls:C0346153	2272	8.95674786456203E-4	3
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	11186	RASSF1	11186	RASSF1	Q9NS23	Ras association (RalGDS/AF-6) domain family member 1	null	enzyme modulator	11186	RASSF1	8.95674786456203E-4	umls:C0346153	8.95674786456203E-4	11186	8.95674786456203E-4	umls:C0346153	11186	8.95674786456203E-4	umls:C0346153	11186	8.95674786456203E-4	3
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	4683	NBN	4683	NBN	O60934	nibrin	Cell Cycle; Cellular responses to stress; DNA Repair	nucleic acid binding	4683	NBN	8.95674786456203E-4	umls:C0346153	8.95674786456203E-4	4683	8.95674786456203E-4	umls:C0346153	4683	8.95674786456203E-4	umls:C0346153	4683	8.95674786456203E-4	3
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	4193	MDM2	4193	MDM2	Q00987	MDM2 oncogene, E3 ubiquitin protein ligase	Cell Cycle; Cellular responses to stress; Disease; Immune System; Neuronal System; Signal Transduction	ligase	4193	MDM2	8.95674786456203E-4	umls:C0346153	8.95674786456203E-4	4193	8.95674786456203E-4	umls:C0346153	4193	8.95674786456203E-4	umls:C0346153	4193	8.95674786456203E-4	3
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	5617	PRL	5617	PRL	P01236	prolactin	Disease; Immune System; Signal Transduction	signaling molecule	5617	PRL	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	5617	5.97116524304135E-4	umls:C0346153	5617	5.97116524304135E-4	umls:C0346153	5617	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	11214	AKAP13	11214	AKAP13	Q12802	A kinase (PRKA) anchor protein 13	Signal Transduction	null	11214	AKAP13	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	11214	5.97116524304135E-4	umls:C0346153	11214	5.97116524304135E-4	umls:C0346153	11214	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	5245	PHB	5245	PHB	P35232	prohibitin	null	null	5245	PHB	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	5245	5.97116524304135E-4	umls:C0346153	5245	5.97116524304135E-4	umls:C0346153	5245	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	4292	MLH1	4292	MLH1	P40692	mutL homolog 1	Cell Cycle	nucleic acid binding	4292	MLH1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	4292	5.97116524304135E-4	umls:C0346153	4292	5.97116524304135E-4	umls:C0346153	4292	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	6934	TCF7L2	6934	TCF7L2	Q9NQB0	transcription factor 7-like 2 (T-cell specific, HMG-box)	Signal Transduction	nucleic acid binding	6934	TCF7L2	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	6934	5.97116524304135E-4	umls:C0346153	6934	5.97116524304135E-4	umls:C0346153	6934	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	84464	SLX4	84464	SLX4	Q8IY92	SLX4 structure-specific endonuclease subunit	null	null	84464	SLX4	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	84464	5.97116524304135E-4	umls:C0346153	84464	5.97116524304135E-4	umls:C0346153	84464	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	55655	NLRP2	55655	NLRP2	Q9NX02	NLR family, pyrin domain containing 2	null	transcription factor; nucleic acid binding	55655	NLRP2	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	55655	5.97116524304135E-4	umls:C0346153	55655	5.97116524304135E-4	umls:C0346153	55655	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	11197	WIF1	11197	WIF1	Q9Y5W5	WNT inhibitory factor 1	Signal Transduction	null	11197	WIF1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	11197	5.97116524304135E-4	umls:C0346153	11197	5.97116524304135E-4	umls:C0346153	11197	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	57509	MTUS1	57509	MTUS1	Q9ULD2	microtubule associated tumor suppressor 1	null	null	57509	MTUS1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	57509	5.97116524304135E-4	umls:C0346153	57509	5.97116524304135E-4	umls:C0346153	57509	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	11073	TOPBP1	11073	TOPBP1	Q92547	topoisomerase (DNA) II binding protein 1	null	nucleic acid binding	11073	TOPBP1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	11073	5.97116524304135E-4	umls:C0346153	11073	5.97116524304135E-4	umls:C0346153	11073	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	10111	RAD50	10111	RAD50	Q92878	RAD50 homolog (S. cerevisiae)	Cell Cycle; Cellular responses to stress; DNA Repair	null	10111	RAD50	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	10111	5.97116524304135E-4	umls:C0346153	10111	5.97116524304135E-4	umls:C0346153	10111	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	7516	XRCC2	7516	XRCC2	O43543	X-ray repair complementing defective repair in Chinese hamster cells 2	null	nucleic acid binding; hydrolase	7516	XRCC2	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	7516	5.97116524304135E-4	umls:C0346153	7516	5.97116524304135E-4	umls:C0346153	7516	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	100653366	PSC	100653366	PSC	null	Cholangitis, primary sclerosing	null	null	100653366	PSC	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	100653366	5.97116524304135E-4	umls:C0346153	100653366	5.97116524304135E-4	umls:C0346153	100653366	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	7422	VEGFA	7422	VEGFA	P15692	vascular endothelial growth factor A	Cellular responses to stress; Hemostasis; Signal Transduction	signaling molecule	7422	VEGFA	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	7422	5.97116524304135E-4	umls:C0346153	7422	5.97116524304135E-4	umls:C0346153	7422	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	7251	TSG101	7251	TSG101	Q99816	tumor susceptibility 101	Disease; Membrane Trafficking	ligase	7251	TSG101	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	7251	5.97116524304135E-4	umls:C0346153	7251	5.97116524304135E-4	umls:C0346153	7251	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	51720	UIMC1	51720	UIMC1	Q96RL1	ubiquitin interaction motif containing 1	null	null	51720	UIMC1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	51720	5.97116524304135E-4	umls:C0346153	51720	5.97116524304135E-4	umls:C0346153	51720	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	3845	KRAS	3845	KRAS	P01116	Kirsten rat sarcoma viral oncogene homolog	Developmental Biology; Disease; Hemostasis; Immune System; Signal Transduction	enzyme modulator	3845	KRAS	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	3845	5.97116524304135E-4	umls:C0346153	3845	5.97116524304135E-4	umls:C0346153	3845	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	142	PARP1	142	PARP1	P09874	poly (ADP-ribose) polymerase 1	Disease; Gene Expression; Signal Transduction	transferase	142	PARP1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	142	5.97116524304135E-4	umls:C0346153	142	5.97116524304135E-4	umls:C0346153	142	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	1647	GADD45A	1647	GADD45A	P24522	growth arrest and DNA-damage-inducible, alpha	null	null	1647	GADD45A	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	1647	5.97116524304135E-4	umls:C0346153	1647	5.97116524304135E-4	umls:C0346153	1647	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	3292	HSD17B1	3292	HSD17B1	P14061	hydroxysteroid (17-beta) dehydrogenase 1	Disease; Metabolism; Signal Transduction; Steroid hormones	oxidoreductase	3292	HSD17B1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	3292	5.97116524304135E-4	umls:C0346153	3292	5.97116524304135E-4	umls:C0346153	3292	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	1586	CYP17A1	1586	CYP17A1	P05093	cytochrome P450, family 17, subfamily A, polypeptide 1	Metabolism; Steroid hormones	null	1586	CYP17A1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	1586	5.97116524304135E-4	umls:C0346153	1586	5.97116524304135E-4	umls:C0346153	1586	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	1543	CYP1A1	1543	CYP1A1	P04798	cytochrome P450, family 1, subfamily A, polypeptide 1	Metabolism	oxidoreductase	1543	CYP1A1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	1543	5.97116524304135E-4	umls:C0346153	1543	5.97116524304135E-4	umls:C0346153	1543	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	1111	CHEK1	1111	CHEK1	O14757	checkpoint kinase 1	Cell Cycle; Signal Transduction	null	1111	CHEK1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	1111	5.97116524304135E-4	umls:C0346153	1111	5.97116524304135E-4	umls:C0346153	1111	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	2177	FANCD2	2177	FANCD2	Q9BXW9	Fanconi anemia, complementation group D2	DNA Repair	null	2177	FANCD2	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	2177	5.97116524304135E-4	umls:C0346153	2177	5.97116524304135E-4	umls:C0346153	2177	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	571	BACH1	571	BACH1	O14867	BTB and CNC homology 1, basic leucine zipper transcription factor 1	null	null	571	BACH1	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	571	5.97116524304135E-4	umls:C0346153	571	5.97116524304135E-4	umls:C0346153	571	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	2263	FGFR2	2263	FGFR2	P21802	fibroblast growth factor receptor 2	Disease; Immune System; Signal Transduction	null	2263	FGFR2	5.97116524304135E-4	umls:C0346153	5.97116524304135E-4	2263	5.97116524304135E-4	umls:C0346153	2263	5.97116524304135E-4	umls:C0346153	2263	5.97116524304135E-4	2
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	2033	EP300	2033	EP300	Q09472	E1A binding protein p300	Cell Cycle; Cellular responses to stress; Chromatin organization; Circadian Clock; Developmental Biology; Disease; Immune Sys...	transcription factor; transferase; nucleic acid binding	2033	EP300	2.98558262152068E-4	umls:C0346153	2.98558262152068E-4	2033	2.98558262152068E-4	umls:C0346153	2033	2.98558262152068E-4	umls:C0346153	2033	2.98558262152068E-4	1
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	10481	HOXB13	10481	HOXB13	Q92826	homeobox B13	null	transcription factor; nucleic acid binding	10481	HOXB13	2.98558262152068E-4	umls:C0346153	2.98558262152068E-4	10481	2.98558262152068E-4	umls:C0346153	10481	2.98558262152068E-4	umls:C0346153	10481	2.98558262152068E-4	1
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	10891	PPARGC1A	10891	PPARGC1A	Q9UBK2	peroxisome proliferator-activated receptor gamma, coactivator 1 alpha	Circadian Clock; Developmental Biology; Organelle biogenesis and maintenance	transcription factor	10891	PPARGC1A	2.98558262152068E-4	umls:C0346153	2.98558262152068E-4	10891	2.98558262152068E-4	umls:C0346153	10891	2.98558262152068E-4	umls:C0346153	10891	2.98558262152068E-4	1
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	25996	REXO2	25996	REXO2	Q9Y3B8	RNA exonuclease 2	null	nucleic acid binding; hydrolase	25996	REXO2	2.98558262152068E-4	umls:C0346153	2.98558262152068E-4	25996	2.98558262152068E-4	umls:C0346153	25996	2.98558262152068E-4	umls:C0346153	25996	2.98558262152068E-4	1
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	23221	RHOBTB2	23221	RHOBTB2	Q9BYZ6	Rho-related BTB domain containing 2	Signal Transduction	enzyme modulator	23221	RHOBTB2	2.98558262152068E-4	umls:C0346153	2.98558262152068E-4	23221	2.98558262152068E-4	umls:C0346153	23221	2.98558262152068E-4	umls:C0346153	23221	2.98558262152068E-4	1
C0346153	Breast Cancer, Familial	C0346153	Breast Cancer, Familial	Neoplasms;Skin and Connective Tissue Diseases	Neoplastic Process	C0346153	Breast Cancer, Familial	11331	PHB2	11331	PHB2	Q99623	prohibitin 2	null	null	11331	PHB2	2.98558262152068E-4	umls:C0346153	2.98558262152068E-4	11331	2.98558262152068E-4	umls:C0346153	11331	2.98558262152068E-4	umls:C0346153	11331	2.98558262152068E-4	1
